VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
222106;9222106;Klein Glien;5777680;4535590;52131681;12518235
222107;9222107;Klein Marzehns;5764762;4542101;52015133;12611723
222108;9222108;Klepzig;5765395;4536770;52021200;12534145
222109;9222109;Krahne, Hauptstr.;5799142;4538964;52324324;12569972
222110;9222110;Krahne, Reckahner Str.;5798886;4538358;52322066;12561055
222111;9222111;Kranepuhl (bei Bad Belzig);5774084;4542397;52098885;12617189
222112;9222112;Kuhlowitz, Abzweig;5778242;4544229;52136109;12644461
222113;9222113;Kuhlowitz, Ortsmitte;5778433;4543957;52137847;12640513
222114;9222114;Lehnin, Fischersberg;5799883;4551472;52329954;12753525
222115;9222115;Lehnsdorf;5767041;4535695;52036063;12518657
222116;9222116;Linthe, An der Autobahn;5780721;4553680;52157550;12782872
222117;9222117;Linthe, Ortsmitte;5780443;4553883;52155032;12785794
222118;9222118;Lobbese;5764014;4549743;52007780;12722917
222119;9222119;Locktow;5777378;4548566;52127981;12707675
222120;9222120;LŸbnitz, Ausbau;5780292;4537157;52155051;12541403
222121;9222121;LŸbnitz, Ortsmitte;5780387;4536430;52155953;12530791
222122;9222122;LŸdendorf;5767725;4559529;52040167;12866062
222123;9222123;LŸhnsdorf;5772112;4544025;52081037;12640691
222124;9222124;LŸhsdorf, Dorfstr.;5780703;4566453;52156001;12969484
222125;9222125;LŸsse;5779808;4544948;52150124;12655168
222126;9222126;LŸtte, Dorf;5785656;4541396;52202955;12603990
222127;9222127;Marzahna, B2;5763492;4553631;52002728;12779452
222128;9222128;Marzahna, Schule;5763160;4553076;51999798;12771320
222129;9222129;Medewitz, Dorf;5769563;4526781;52059229;12388959
222130;9222130;MedewitzerhŸtten;5770346;4526482;52066280;12384660
222131;9222131;Michelsdorf, Ausbau;5796536;4546951;52300282;12686746
222132;9222132;Michelsdorf, Belziger Chaussee;5797208;4548243;52306209;12705781
222133;9222133;Michelsdorf, Ortsmitte;5797536;4547788;52309196;12699157
222134;9222134;Mšrz;5776486;4547087;52120093;12685957
222135;9222135;MŸtzdorf;5769161;4534284;52055204;12498308
222136;9222136;Neschholz, Ausbau;5781045;4547135;52161058;12687288
222137;9222137;Neschholz, Ortsmitte;5780112;4547677;52152627;12695077
222138;9222138;NeuehŸtten;5776350;4529489;52120086;12429026
222139;9222139;Neuendorf (bei Niemegk);5769211;4545399;52054856;12660347
222140;9222140;Nichel;5776126;4556214;52116007;12819137
222141;9222141;Niebel, Ortsmitte;5778260;4563165;52134434;12920994
222142;9222142;Niebelhorst;5777368;4565904;52126099;12960818
222143;9222143;Niederwerbig;5775780;4553899;52113127;12785290
222144;9222144;Niemegk, Autobahn;5773390;4547572;52092229;12692605
222145;9222145;Niemegk, Bahnhofstr.;5772193;4547754;52081456;12695093
222146;9222146;Niemegk, Gewerbegebiet;5772483;4549311;52083926;12717846
222147;9222147;Niemegk, Markt;5771591;4547297;52076086;12688344
222148;9222148;Niemegk, Schule;5771045;4548291;52071093;12702764
222149;9222149;Niemegk, WerdermŸhle;5771545;4545088;52075856;12656121
222150;9222150;OberjŸnne, Abzweig BrŸck;5793660;4543279;52274738;12632553
222151;9222151;OberjŸnne, Forsthaus;5795907;4546151;52294697;12674934
222152;9222152;OberjŸnne, Lehniner Str.;5794586;4543745;52283022;12639500
222153;9222153;Treuenbrietzen, Apfelberg;;;;
222154;9222154;PechŸle;5771646;4565294;52074753;12950817
222155;9222155;PflŸgkuff;5766698;4552332;52031663;12761028
222156;9222156;Plštzin, Ortsmitte;5803719;4556668;52363913;12830383
222157;9222157;Plštzin, Villa Wolter;5804785;4557875;52373366;12848283
222158;9222158;Preu§nitz, B 102;5777715;4543112;52131461;12628081
222159;9222159;Preu§nitz, Neubau;5777621;4543282;52130603;12630552
222160;9222160;Raben;5767644;4539784;52041204;12578311
222161;9222161;RŠdigke;5769031;4542785;52053446;12622219
222162;9222162;Ragšsen, Ambulatorium;5790189;4539886;52243802;12582437
222163;9222163;Ragšsen, Feuerwehr;5789468;4539881;52237323;12582279
222164;9222164;Reckahn, Dorf;5800465;4537286;52336329;12545509
222165;9222165;ReetzerhŸtten;5775038;4527192;52108413;12395386
222166;9222166;Reetz (PM), Wendestelle;5775320;4525459;52111030;12370113
222167;9222167;Reetz (PM), Ziegelei;5775140;4526226;52109376;12381295
222168;9222168;Reppinichen;5778530;4521599;52140042;12313973
222169;9222169;Rietz (bei Treuenbrietzen), B 2;5771840;4557534;52077356;12837683
222170;9222170;Rietz (bei Treuenbrietzen), Dreieck;5771424;4555555;52073819;12808753
222171;9222171;Neu Rietz (bei Treuenbrietzen);5770997;4552712;52070260;12767226
222172;9222172;Rietz (bei Treuenbrietzen), Neubau;5771793;4557182;52076970;12832541
222173;9222173;Rietz (bei Treuenbrietzen), Rietzer Bucht;5771521;4556474;52074598;12822171
222174;9222174;Rotscherlinde;5800126;4541235;52333001;12603399
222175;9222175;Schlalach, Ortsmitte;5779339;4557974;52144698;12845374
222176;9222176;Schlalach, Schule;5779747;4558000;52148361;12845824
222177;9222177;Schlamau;5777468;4530528;52130078;12444295
222178;9222178;Schmerwitz, B 246;5776841;4533446;52124274;12486843
222179;9222179;Schmerwitz, Ortsmitte;5778575;4533386;52139861;12486137
222180;9222180;Schmšgelsdorf;5764795;4554294;52014373;12789312
222181;9222181;Schwabeck, Abzweig B 2;5766247;4554956;52027356;12799186
222182;9222182;Schwabeck, Ortsmitte;5765884;4555981;52023992;12814059
222183;9222183;Schwanebeck (PM);5782813;4542996;52177284;12627031
222185;9222185;Steindorf;5780588;4534587;52157878;12503883
222188;9222188;Treuenbrietzen, Berliner Str.;5776087;4561125;52115136;12890815
222190;9222190;Trebitz (PM), Kindergarten;5782356;4550089;52172580;12730645
222191;9222191;Treuenbrietzen, Am Bahnhof;5773519;4558817;52092309;12856683
222192;9222192;Treuenbrietzen, GerŠtewerk;5772334;4557765;52081771;12841135
222193;9222193;Treuenbrietzen, Gro§str./ZOB;5774292;4560047;52099124;12874764
222194;9222194;Treuenbrietzen, Krankenhaus;5772489;4560190;52082906;12876533
222195;9222195;Treuenbrietzen, Leipziger Str.;5773275;4558780;52090121;12856102
222196;9222196;Treuenbrietzen, Stadthalle;5774299;4560297;52099159;12878413
222197;9222197;Treuenbrietzen, Schweitzer-Schule;5773096;4558343;52088558;12849696
222198;9222198;Treuenbrietzen, Berliner Siedlung;5775379;4560721;52108818;12884792
222199;9222199;Treuenbrietzen, SŸd;5772232;4560529;52080560;12881432
222200;9222200;Verlorenwasser, Gewerbegebiet;5785313;4532882;52200444;12479427
222201;9222201;Verlorenwasser, HirschtrŠnke;5785860;4533111;52205346;12482830
222202;9222202;Welsigke;5772159;4534463;52082136;12501220
222203;9222203;Werbig (PM), Dreieck;5783374;4531782;52183083;12463158
222204;9222204;Werbig (PM), Ortsmitte;5783520;4531838;52184392;12463990
222206;9222206;Wiesenburg, GaststŠtte;5775768;4531338;52114755;12455967
222207;9222207;Wiesenburg, Gewerbegebiet;5776105;4531945;52117749;12464859
222208;9222208;Wiesenburg, Schule;5775240;4530697;52110045;12446562
222209;9222209;Wollin (PM), Abzweig Friesdorf;5791559;4530334;52256721;12442720
222210;9222210;Wollin (PM), Ortsmitte;5794245;4532079;52280761;12468529
222211;9222211;Wollin (PM), Schule;5793775;4531564;52276567;12460939
222212;9222212;Wutzow;5781444;4521148;52166247;12307567
222213;9222213;Zeuden;5766130;4550819;52026699;12738899
222214;9222214;Ziezow;5778539;4549235;52138355;12717611
222215;9222215;Zixdorf;5766100;4546865;52026776;12681292
222216;9222216;Treuenbrietzen, JŸterboger Str.;5773322;4560018;52090410;12874170
222219;9222219;Treuenbrietzen, Markt;5773594;4559905;52092867;12872569
222220;9222220;Gšrzke, Holzplatz;5782312;4525910;52173845;12377228
222221;9222221;Niemegk, Wittenberger Str.;5770293;4547687;52064388;12693851
222222;9222222;Jeserig (bei Gštz), Siedlung;5807880;4548736;52402065;12714554
222223;9222223;Jeserig (bei Gštz), Schule;5809069;4547402;52412867;12695124
222224;9222224;Jeserig (bei Gštz), Alte Amtsgemeinde;5808160;4548641;52404590;12713199
222225;9222225;Schenkenberg (bei Gštz), Schule;5806754;4548268;52391988;12707517
222226;9222226;Schenkenberg (bei Gštz), Dorf;5806415;4548456;52388925;12710229
222227;9222227;Trechwitz;5803763;4549097;52365037;12719256
222228;9222228;Damsdorf (PM), Hauptstr.;5803422;4550931;52361806;12746126
222229;9222229;Damsdorf (PM), Bergstr.;5803428;4551558;52361802;12755330
222230;9222230;Damsdorf (PM), Schule;5803506;4551647;52362494;12756648
222231;9222231;Damsdorf (PM), Gšhlsdorfer Str.;5803436;4552149;52361818;12764006
222233;9222233;Michelsdorf, Zoll;5797484;4549145;52308609;12719044
222234;9222234;RŠdel, Nord;5795800;4551404;52293270;12751905
222235;9222235;RŠdel, Dorf;5795057;4551376;52286596;12751382
222236;9222236;Bochow (PM), Alt Bochow;5805902;4553926;52383805;12790484
222237;9222237;Ziezow, Abzweig Neschholz;5778404;4549152;52137149;12716380
222238;9222238;Gšhlsdorf, Alte Schule;5803303;4555019;52360342;12806110
222239;9222239;Bergholz (bei Bad Belzig);5774398;4538135;52102017;12555032
222240;9222240;Buchholz (bei Treuenbrietzen), Kietzstr.;5781105;4563374;52159975;12924576
222241;9222241;Treuenbrietzen, €rztehaus/Kino;5773830;4559449;52095037;12865958
222243;9222243;Grabow (bei Niemegk);5775691;4551385;52112566;12748582
222245;9222245;Medewitz, Bahnhof;5769724;4527003;52060665;12392208
222247;9222247;Niebel, An der B2;5778405;4562447;52135818;12910536
222248;9222248;Fohrde, Landstr.;5816898;4531727;52484352;12465510
222249;9222249;Radewege, Nord;5816465;4538911;52479997;12571204
222250;9222250;Radewege, Schule;5817083;4540458;52485439;12594047
222251;9222251;Roskow, Alter Bahnhof;5815694;4548489;52472304;12712057
222252;9222252;Wust, I;;;;
222253;9222253;Wust, II;;;;
222257;9222257;Lehnin, Betriebshof Behrendt;5798073;4550369;52313791;12737076
222258;9222258;Lehnin, Hohlweg;5797670;4549574;52310242;12725361
222261;9222261;Treuenbrietzen, Weidehof;5776580;4561410;52119535;12895064
222262;9222262;Treuenbrietzen, Bushof;5771972;4560657;52078209;12883252
222263;9222263;Bad Belzig, Reha-Klinik Haupteingang;5781463;4540362;52165350;12588368
222264;9222264;Hohenwerbig, Ausbau;5768891;4548153;52051748;12700448
222268;9222268;Jeserig (bei Wiesenburg), Kindergarten;5772498;4531213;52085374;12453843
222278;9222278;LŸtte, Bahnhof;5785998;4542266;52205962;12616757
222279;9222279;Schmerwitz, Seniorenheim;;;521478237;124800653
222280;9222280;OberjŸnne, Dorf;5794258;4543810;52280070;12640410
222290;9222290;Treuenbrietzen, Berliner Dreieck;5774523;4560454;52101155;12880743
222292;9222292;Treuenbrietzen, SteinmŸhlenstr.;5772722;4559505;52085074;12866582
222293;9222293;Treuenbrietzen, Neue Hufenstr.;5772740;4559900;52085193;12872347
222363;9222363;Stahnsdorf, Geranienweg;5806390;4583136;52384541;13219519
224000;9224000;Straach, Ortsmitte;5757938;4541123;51953880;12596663
224001;9224001;Straach, Schule;5758957;4540527;51963081;12588114
224104;9224104;WŸstemark;5763720;4544333;52005596;12644097
224105;9224105;WŸstemark (Bedarfshalt);5763720;4544333;52005596;12644097
224564;9224564;Niemegk, Hort;5771011;4547726;52070837;12694520
224940;9224940;Neuendorf (bei BrŸck);5785541;4556493;52200583;12824773
224950;9224950;Alt Bork;5784249;4559601;52188647;12869999
224990;9224990;Borkwalde, Astrid-Lindgren-Platz;5791663;4556673;52255578;12828430
224991;9224991;Borkwalde, Fritz-Reuter-Str.;5792528;4557088;52263308;12834653
224992;9224992;Borkwalde, SiebenbrŸderweg;5792098;4556900;52259463;12831827
230000;9230000;S Babelsberg;5807014;4574621;52391372;13094623
230001;9230001;Potsdam, Medienstadt Babelsberg Bhf;5806111;4576511;52382998;13122174
230002;9230002;Potsdam, Pirschheide Bhf;5804982;4568978;52373853;13011327
230003;9230003;S Griebnitzsee Bhf;5807330;4576846;52393904;13127372
230004;9230004;S Babelsberg/Wattstr.;5807044;4574618;52391642;13094585
230005;9230005;S Potsdam Hbf Nord;5807137;4572798;52392722;13067876
230006;9230006;Potsdam, Charlottenhof Bhf;5807135;4570648;52392986;13036298
230007;9230007;Potsdam, Park Sanssouci Bhf;5807233;4569208;52394050;13015168
230008;9230008;Potsdam, Schlo§str.;5807358;4572164;52394792;13058612
230009;9230009;Potsdam, Bassinplatz;5807946;4572258;52400063;13060119
230010;9230010;Potsdam, Jagdhausstr.;5805879;4577793;52380733;13140944
230011;9230011;Potsdam, Neuendorfer Str./Mendelssohn-Bartholdy-Str.;5805902;4577100;52381038;13130775
230012;9230012;Potsdam, Am Findling;5806559;4575174;52387208;13102642
230014;9230014;Potsdam, Platz der Einheit/West;5807793;4572116;52398707;13058000
230015;9230015;Potsdam, Platz der Einheit/Nord;5807849;4572168;52399203;13058776
230016;9230016;Potsdam, Platz der Einheit/Am Kanal;5807662;4572196;52397519;13059147
230017;9230017;Potsdam, Luisenplatz-SŸd/Park Sanssouci;5807805;4571451;52398902;13048234
230018;9230018;Potsdam, Alter Markt;5807420;4572210;52395343;13059301
230019;9230019;Potsdam, Wasserwerk Nedlitz;5812059;4571363;52437136;13047848
230020;9230020;Potsdam, Mauerstr.;5808144;4571518;52401939;13049291
230021;9230021;Potsdam, Waldstr./Horstweg;5805462;4573846;52377532;13082899
230022;9230022;Potsdam, Nauener Tor;5808245;4572097;52402771;13057818
230023;9230023;Potsdam, Domstr.;5807706;4576073;52397390;13116104
230024;9230024;Potsdam, Reiterweg/Alleestr.;5808847;4572137;52408174;13058535
230025;9230025;Potsdam, Glienicker BrŸcke;5809369;4574006;52412615;13086110
230026;9230026;Potsdam, Holzmarktstr.;5808132;4572875;52401652;13069223
230027;9230027;S Babelsberg/Lutherplatz;5806852;4574249;52389967;13089123
230028;9230028;S Babelsberg/Schulstr.;5806885;4574345;52390250;13090541
230029;9230029;Potsdam, Fontanestr.;5807279;4575730;52393601;13110970
230030;9230030;Potsdam, Schilfhof;5805518;4574382;52377963;13090781
230031;9230031;Potsdam, Magnus-Zeller-Platz;5805203;4574424;52375127;13091328
230032;9230032;Potsdam, Johannes-Kepler-Platz;5805282;4576998;52375481;13129135
230033;9230033;Potsdam, Stern;5805000;4577970;52372810;13143339
230034;9230034;Potsdam, Bisamkiez;5805012;4575106;52373318;13101298
230035;9230035;Potsdam, Kastanienallee/Zeppelinstr.;5806617;4570093;52388402;13028038
230036;9230036;Potsdam, Goetheplatz;5807548;4575125;52396101;13102144
230037;9230037;Potsdam, Spindelstr.;5807595;4574604;52396595;13094502
230038;9230038;Potsdam, Am Gehšlz;5806553;4577304;52386858;13133920
230039;9230039;Potsdam, Stadtwerke;5806086;4577791;52382593;13140963
230040;9230040;Potsdam, Hubertusdamm/Steinstr.;5806280;4577691;52384351;13139540
230041;9230041;Potsdam, Eichenweg;5806482;4575426;52386482;13106326
230042;9230042;Potsdam, Wagnerstr.;5806118;4576608;52383047;13123600
230043;9230043;Potsdam, Chopinstr.;5805892;4577376;52380909;13134825
230044;9230044;Potsdam, Filmpark Babelsberg;5806234;4576175;52384150;13117268
230045;9230045;Potsdam, Kleine Str.;5806388;4575708;52385598;13110445
230046;9230046;Potsdam, Heinrich-von-Kleist-Str.;5806663;4574873;52388184;13098245
230047;9230047;Potsdam, Horstweg/Gro§beerenstr.;5806764;4574537;52389137;13093333
230048;9230048;Potsdam, Schloss Babelsberg;5808746;4575036;52406878;13101105
230049;9230049;Potsdam, E.-Claudius-Str./Drewitzer Str.;5805027;4574287;52373564;13089278
230050;9230050;Potsdam, E.-Claudius-Str./H.-Mann-Allee;5804985;4574221;52373195;13088299
230051;9230051;Potsdam, Schlo§ Charlottenhof;5807199;4570144;52393625;13028909
230052;9230052;Potsdam, Brentanoweg;5808703;4571315;52406988;13046428
230053;9230053;Potsdam, Wei§er See;5812079;4570625;52437412;13037002
230054;9230054;Potsdam, Institut fŸr Agrartechnik;5812094;4568901;52437766;13011659
230055;9230055;Potsdam, Hšhenstr.;5810366;4572775;52421739;13068239
230056;9230056;Potsdam, Birkenstr./Alleestr.;5808981;4572335;52409352;13061473
230057;9230057;Potsdam, Werderscher Damm/Forststr.;5807024;4568935;52392206;13011115
230058;9230058;Potsdam, Schillerplatz/Schafgraben;5806972;4570463;52391545;13033546
230059;9230059;Potsdam, Zum Bahnhof Pirschheide;5805222;4568753;52376037;13008073
230060;9230060;Potsdam, Luftschiffhafen;5805761;4569353;52380805;13016994
230061;9230061;Potsdam, Im Bogen/Zeppelinstr.;5806195;4569724;52384658;13022531
230062;9230062;Potsdam, Hans-Sachs-Str.;5807201;4570421;52393608;13032978
230063;9230063;Potsdam, Auf dem Kiewitt;5807333;4570800;52394745;13038572
230064;9230064;Potsdam, Dortustr.;5807835;4571763;52399130;13052824
230065;9230065;Potsdam, Friedhšfe;5806385;4573072;52385929;13071736
230066;9230066;Potsdam, Sporthalle;5806023;4573325;52382643;13075372
230067;9230067;Potsdam, Kunersdorfer Str.;5805791;4573541;52380529;13078493
230068;9230068;Potsdam, Zum Kahleberg;5804496;4574458;52368770;13091670
230069;9230069;Potsdam, Friedrich-Wolf-Str.;5804216;4574593;52366235;13093590
230070;9230070;Potsdam, Am Moosfenn;5803912;4574715;52363487;13095313
230071;9230071;Potsdam, Burgstr./Klinikum;5807760;4572590;52398348;13064956
230072;9230072;Potsdam, Schiffbauergasse/Berliner Str.;5808540;4573120;52405286;13072911
230073;9230073;Potsdam, Mangerstr.;5808903;4573372;52408514;13076692
230074;9230074;Potsdam, Ludwig-Richter-Str.;5809064;4573591;52409931;13079945
230075;9230075;Potsdam, Rathaus;5808536;4572113;52405383;13058116
230076;9230076;Potsdam, Puschkinallee;5809353;4572183;52412715;13059320
230077;9230077;Potsdam, Humboldtring/Nuthestr.;5807487;4573462;52395779;13077704
230078;9230078;Potsdam, Alt Nowawes;5807227;4574005;52393369;13085623
230079;9230079;Potsdam, Anhaltstr.;5807097;4574959;52392072;13099605
230080;9230080;Potsdam, Plantagenstr.;5807149;4575261;52392498;13104052
230081;9230081;Potsdam, Schlaatzstr.;5806753;4573250;52389212;13074430
230082;9230082;Potsdam, †bergang;5806901;4573755;52390474;13081879
230083;9230083;Potsdam, Abzweig Betriebshof ViP;5805033;4575790;52373412;13111344
230084;9230084;Potsdam, Turmstr.;5805302;4576835;52375684;13126746
230085;9230085;Potsdam, Max-Born-Str.;5805298;4577548;52375548;13137213
230086;9230086;Potsdam, Gau§str.;5805307;4578003;52375564;13143895
230087;9230087;Potsdam, Nelly-Sachs-Str.;5804133;4577297;52365116;13133260
230088;9230088;Potsdam, Hiroshima-Platz;5807471;4576673;52395195;13124863
230089;9230089;Potsdam, In der Aue;5806458;4577599;52385963;13138230
230090;9230090;Potsdam, Freiligrathstr.;5807328;4575940;52394012;13114065
230091;9230091;Potsdam, Sternwarte;5808372;4575001;52403522;13100507
230092;9230092;Potsdam, Hermann-Maa§-Str.;5808082;4575363;52400867;13105760
230093;9230093;Potsdam, Karl-Marx-Str./Behringstr.;5808377;4575560;52403490;13108720
230094;9230094;Potsdam, Karl-Liebknecht-Stadion;5807808;4574685;52398498;13095739
230095;9230095;Potsdam, Humboldtring/Lotte-Pulewka-Str.;5807284;4573297;52393977;13075237
230097;9230097;Potsdam, Lange BrŸcke;5807071;4572509;52392168;13063617
230098;9230098;Potsdam, Am Fenn;5804490;4574874;52368659;13097775
230099;9230099;Potsdam, Unter den Eichen;5804763;4574593;52371150;13093711
230100;9230100;Potsdam, Falkenhorst;5805881;4574330;52381231;13090098
230102;9230102;Potsdam, Stahnsdorfer Str./August-Bebel-Str.;5807095;4576563;52391832;13123162
230103;9230103;Potsdam, Studio Babelsberg;5806563;4576513;52387059;13122306
